Scan Date,Scan Time,Download Date,Download Time,Reader ID,Antenna ID,HEX Tag ID,DEC Tag ID,"Temperature,C","Signal,mV",Is Duplicate,Latitude,Longitude,File Name
12-06-2022,12:50:56.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,5861,Yes,,,
12-06-2022,12:50:57.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,3461,Yes,,,
12-06-2022,12:54:37.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,1340,Yes,,,
12-06-2022,12:54:38.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,5804,Yes,,,
12-06-2022,12:54:39.100,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3846,Yes,,,
12-06-2022,12:58:36.990,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4705,Yes,,,
12-06-2022,12:58:37.090,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4180,Yes,,,
12-06-2022,12:58:38.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,5160,Yes,,,
12-06-2022,13:13:06.390,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,4856,Yes,,,
12-06-2022,13:13:07.110,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,5727,Yes,,,
12-06-2022,13:13:08.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,4798,Yes,,,
12-06-2022,13:16:09.620,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,4789,Yes,,,
12-06-2022,13:16:10.370,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,3551,Yes,,,
12-06-2022,13:16:11.120,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,4297,Yes,,,
12-06-2022,13:17:41.650,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4437,Yes,,,
12-06-2022,13:17:42.100,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,1770,Yes,,,
12-06-2022,13:18:15.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,2152,Yes,,,
12-06-2022,13:18:16.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,2726,Yes,,,
12-06-2022,13:18:17.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,2548,Yes,,,
12-06-2022,13:21:51.190,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4658,Yes,,,
12-06-2022,13:21:52.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4119,Yes,,,
12-06-2022,13:27:53.640,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3253,Yes,,,
12-06-2022,13:27:54.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,3622,Yes,,,
12-06-2022,13:27:55.200,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,1198,Yes,,,
12-06-2022,13:27:56.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3693,Yes,,,
12-06-2022,13:31:59.570,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,4816,Yes,,,
12-06-2022,13:32:00.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4282,Yes,,,
12-06-2022,13:32:01.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4755,Yes,,,
12-06-2022,13:35:20.890,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4452,Yes,,,
12-06-2022,13:35:21.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,4299,Yes,,,
12-06-2022,13:35:22.050,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.0,3512,Yes,,,
12-06-2022,13:42:18.320,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,734,Yes,,,
12-06-2022,13:42:19.590,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,1393,Yes,,,
12-06-2022,13:42:20.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,1423,Yes,,,
12-06-2022,13:44:51.460,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.1,4566,Yes,,,
12-06-2022,13:44:52.080,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,3616,Yes,,,
12-06-2022,13:48:48.570,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,1575,Yes,,,
12-06-2022,13:48:49.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,2317,Yes,,,
12-06-2022,13:48:50.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,2193,Yes,,,
12-06-2022,13:48:51.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.0,5470,Yes,,,
12-06-2022,13:48:52.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.9,4007,Yes,,,
12-06-2022,13:52:21.490,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,1584,Yes,,,
12-06-2022,13:52:22.040,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.9,2892,Yes,,,
12-06-2022,13:52:23.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,5588,Yes,,,
12-06-2022,13:52:24.030,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,4522,Yes,,,
12-06-2022,13:55:55.720,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.2,4912,Yes,,,
12-06-2022,13:55:56.060,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,2809,Yes,,,
12-06-2022,14:01:04.460,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.4,1440,Yes,,,
12-06-2022,14:01:05.350,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,5075,Yes,,,
12-06-2022,14:01:06.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,2714,Yes,,,
12-06-2022,14:04:53.120,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,4522,Yes,,,
12-06-2022,14:04:54.000,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.3,2113,Yes,,,
12-06-2022,14:04:55.160,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.7,482,Yes,,,
12-06-2022,14:07:43.700,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,5028,Yes,,,
12-06-2022,14:07:44.350,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,40.8,1521,Yes,,,
12-06-2022,14:16:26.240,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.6,1470,Yes,,,
12-06-2022,14:16:27.910,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,2041,Yes,,,
12-06-2022,14:16:28.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,2239,Yes,,,
12-06-2022,14:16:29.020,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,41.8,1545,Yes,,,
12-06-2022,14:16:30.010,12-12-2022,13:38:20,001,001,3D9.20D4817F17,985.141004209943,42.1,5348,Yes,,,
